student_id,attendance,internal_marks,assignment_score,previous_cgpa,study_hours,backlogs,practical_marks,quiz_score,previous_failures,participation,risk_level
STU1261,83.37,70.8,91.25,8.16,2.5,2,63.98,71.16,2,100.0,Medium
STU1262,76.14,64.8,81.6,4.99,2.47,0,56.21,83.41,1,71.37,Medium
STU1263,83.08,50.37,67.63,5.14,3.41,5,87.91,77.97,0,67.79,High
STU1264,61.19,79.82,74.62,7.61,1.04,0,62.78,68.37,0,63.74,Medium
STU1265,77.54,69.06,60.99,6.71,4.07,0,97.79,50.26,0,38.16,Medium
STU1266,53.79,65.32,72.09,6.16,5.96,0,69.73,50.79,1,66.72,Medium
STU1267,73.33,47.44,71.1,8.22,4.01,0,67.52,94.83,1,67.06,Medium
STU1268,61.44,88.46,84.53,7.06,4.96,3,61.56,66.57,0,45.63,Medium
STU1269,63.97,76.96,84.51,6.87,5.47,3,64.86,100.0,1,41.27,High
STU1270,93.54,55.05,77.41,7.89,5.73,0,72.57,50.27,1,55.37,Medium
STU1271,91.37,83.03,64.56,6.27,6.87,2,66.88,100.0,0,66.3,Medium
STU1272,84.14,56.04,81.13,9.0,2.6,1,60.1,48.02,2,55.85,Medium
STU1273,58.62,50.92,68.62,5.7,2.21,1,61.1,57.11,2,43.98,High
STU1274,70.25,51.33,53.77,7.72,4.91,1,98.96,72.96,1,70.79,Medium
STU1275,93.2,33.12,63.95,8.81,4.77,1,100.0,82.96,0,75.78,Medium
STU1276,77.13,73.49,71.27,4.87,4.9,1,60.0,77.21,0,67.43,Medium
STU1277,100.0,32.04,83.65,6.32,6.9,1,82.43,30.56,0,53.74,Medium
STU1278,80.9,42.89,67.25,8.4,3.52,0,53.93,54.7,0,76.9,Medium
STU1279,77.88,27.64,51.86,8.42,4.27,1,62.44,44.38,0,61.19,Medium
STU1280,70.36,63.45,70.85,6.56,1.74,0,49.51,40.14,0,41.22,Medium
STU1281,77.0,62.29,71.7,5.77,7.34,0,85.34,64.71,1,85.72,Medium
STU1282,72.71,59.12,72.79,8.14,2.89,2,76.24,26.99,1,72.07,High
STU1283,85.62,46.23,83.8,8.46,2.95,0,79.48,83.0,1,62.61,Medium
STU1284,89.35,43.9,85.28,5.17,2.88,1,83.1,78.41,1,33.58,High
STU1285,63.21,73.36,61.09,5.11,2.34,3,53.22,94.15,1,50.1,High
STU1286,55.03,55.09,60.76,7.12,2.19,3,62.48,45.8,3,100.0,High
STU1287,47.46,70.69,54.4,7.68,2.56,2,75.57,47.57,0,34.83,High
STU1288,82.62,49.07,80.48,6.38,1.04,1,62.13,83.94,1,59.97,Medium
STU1289,58.45,68.26,91.73,7.75,2.09,3,69.18,85.3,1,64.67,High
STU1290,42.71,88.46,65.27,5.81,7.01,0,54.4,89.28,3,71.41,High
STU1291,80.83,75.55,66.38,3.84,4.82,0,90.61,85.77,0,35.06,Medium
STU1292,100.0,57.58,92.0,6.21,5.17,3,83.96,68.94,2,68.48,High
STU1293,74.91,69.63,77.58,6.89,5.62,3,89.03,56.72,0,31.28,High
STU1294,87.58,60.67,76.54,6.41,6.8,3,79.21,78.23,1,66.95,High
STU1295,76.23,65.14,52.14,5.18,0.5,5,49.4,57.05,3,51.95,High
STU1296,73.52,59.14,80.18,4.26,1.29,2,59.85,66.9,0,47.68,High
STU1297,88.79,62.04,56.06,6.08,2.05,0,56.07,58.13,0,81.7,Medium
STU1298,70.65,68.82,52.99,8.06,2.65,2,63.63,69.8,1,60.29,High
STU1299,79.01,47.12,64.8,8.56,2.96,0,85.98,87.36,0,74.47,Low
STU1300,79.83,46.71,61.21,8.46,2.7,3,42.96,58.71,0,75.14,High
STU1301,64.98,40.01,66.68,5.66,3.89,0,58.08,55.98,0,90.4,High
STU1302,89.88,36.2,48.39,5.18,3.56,1,61.29,63.09,2,40.83,High
STU1303,72.38,43.09,84.38,7.5,2.2,0,45.66,43.78,0,83.38,Medium
STU1304,63.66,67.87,86.92,7.69,0.5,0,71.48,76.95,1,65.33,Medium
STU1305,83.05,48.93,40.79,7.36,1.71,0,62.19,67.1,1,57.44,Medium
STU1306,61.52,74.25,84.68,3.98,2.51,0,86.9,64.36,0,42.01,Medium
STU1307,75.42,65.62,57.84,5.59,3.06,1,63.32,70.92,0,77.13,High
STU1308,74.86,29.57,82.85,6.76,1.47,2,75.8,38.47,1,46.56,High
STU1309,91.29,76.79,68.97,7.48,2.62,4,69.95,90.21,0,75.36,High
STU1310,82.12,79.59,70.43,7.87,1.46,2,25.81,55.65,0,100.0,Medium
STU1311,74.62,47.11,67.22,7.0,3.27,3,43.6,58.25,1,84.6,High
STU1312,87.27,72.56,88.18,7.26,1.57,2,74.52,80.57,0,92.83,Medium
STU1313,95.85,49.58,51.41,6.92,1.97,4,73.75,76.0,0,50.62,High
STU1314,83.37,66.76,79.12,7.76,1.14,4,66.83,100.0,1,80.25,High
STU1315,75.16,42.24,86.52,7.24,3.22,1,90.61,47.63,1,42.12,High
STU1316,55.32,32.72,80.75,6.89,1.94,0,76.67,48.12,0,60.33,Medium
STU1317,59.02,58.11,100.0,6.42,5.13,1,94.7,43.47,0,99.83,Medium
STU1318,70.42,62.77,62.07,6.91,4.23,1,26.19,67.4,1,52.84,High
STU1319,65.86,57.84,84.36,7.48,3.37,2,97.48,60.13,1,87.23,High
STU1320,72.2,43.69,68.41,7.17,2.06,0,57.68,52.48,0,85.31,Medium
STU1321,75.85,57.8,88.5,7.33,4.18,1,68.42,63.82,2,86.49,Medium
STU1322,82.95,69.85,69.88,8.68,4.74,0,88.18,46.42,1,39.66,Medium
STU1323,73.94,64.19,64.18,7.17,3.76,1,32.05,92.83,0,75.5,Medium
STU1324,82.3,68.29,89.59,5.89,6.39,0,63.69,52.41,0,61.87,Medium
STU1325,75.97,52.94,62.63,8.04,4.33,1,85.15,54.72,0,86.77,Medium
STU1326,45.37,86.09,48.81,4.89,5.14,1,57.51,22.04,0,31.9,High
STU1327,60.91,43.83,62.25,5.29,3.74,1,83.53,35.38,1,72.36,High
STU1328,72.84,73.78,79.29,7.27,4.72,0,79.5,54.42,0,69.53,Medium
STU1329,56.85,86.27,90.88,7.52,2.07,2,70.88,59.5,0,25.2,Medium
STU1330,84.0,73.66,71.67,5.06,2.67,1,78.18,77.95,2,47.29,High
STU1331,97.96,61.35,89.77,6.26,4.13,0,90.01,38.08,0,28.4,Medium
STU1332,93.28,55.49,49.63,5.95,4.12,0,78.24,73.14,0,50.47,High
STU1333,71.8,83.65,63.35,6.12,4.41,1,83.8,76.24,1,75.98,Medium
STU1334,97.36,39.39,65.67,8.12,5.48,1,53.02,77.19,1,68.91,Medium
STU1335,77.23,47.54,68.28,7.79,0.94,1,77.89,83.64,1,68.39,Medium
STU1336,69.94,57.84,71.26,6.77,1.75,2,76.32,44.09,1,44.21,High
STU1337,65.8,87.28,80.36,6.04,3.91,1,87.11,74.74,1,87.41,Medium
STU1338,70.46,71.84,63.33,4.91,2.2,1,48.31,96.77,0,64.62,High
STU1339,69.18,47.58,72.09,8.79,9.58,0,86.25,90.2,3,65.67,Medium
STU1340,77.56,59.41,69.32,7.63,4.43,2,53.05,99.06,1,83.81,High
STU1341,77.41,53.94,56.11,5.81,3.36,0,100.0,69.34,0,45.17,Medium
STU1342,75.05,52.22,68.29,7.81,2.57,1,52.9,54.35,1,69.57,Medium
STU1343,81.55,82.62,67.85,6.7,2.64,2,48.16,20.0,1,73.47,High
STU1344,92.86,40.31,67.52,6.4,3.55,0,63.06,42.63,0,54.09,Medium
STU1345,89.24,93.96,70.48,7.41,3.7,2,85.82,55.54,2,78.05,Medium
STU1346,52.73,79.91,71.14,5.76,2.68,1,74.04,58.79,0,74.54,High
STU1347,36.69,84.64,63.52,6.32,3.01,1,96.55,50.75,1,62.98,High
STU1348,89.01,56.67,89.09,6.97,5.92,3,62.89,71.11,0,62.36,Medium
STU1349,54.5,62.3,52.46,6.1,5.99,1,59.67,68.51,1,75.47,Medium
STU1350,71.63,39.2,59.19,7.74,3.95,2,55.51,65.74,3,80.77,High
STU1351,57.45,55.56,100.0,9.42,1.09,0,59.05,79.14,1,66.26,Medium
STU1352,47.97,73.89,54.43,5.74,4.47,1,44.25,56.55,0,87.4,High
STU1353,83.12,88.33,49.69,4.47,6.3,0,56.97,84.73,0,78.17,Medium
STU1354,86.39,45.07,81.02,4.0,5.97,1,47.42,43.33,0,29.23,High
STU1355,66.35,58.42,38.84,6.59,4.82,1,80.22,59.54,0,36.9,High
STU1356,36.13,62.28,66.47,5.87,6.06,1,93.16,70.73,1,88.64,Medium
STU1357,66.81,39.88,100.0,7.09,3.6,3,71.77,30.46,0,60.06,High
STU1358,80.88,75.64,46.83,6.99,4.63,3,56.54,55.93,1,68.28,High
STU1359,52.82,51.97,40.27,4.56,2.27,2,80.65,77.81,1,87.79,High
STU1360,77.75,61.48,47.51,4.26,4.03,2,67.33,57.31,1,64.87,High
STU1361,74.77,56.86,83.48,7.21,5.89,1,85.25,32.19,3,65.75,High
STU1362,83.69,50.79,86.87,6.99,2.44,2,51.93,49.03,2,47.63,High
STU1363,76.79,64.87,62.31,6.2,1.95,1,53.11,40.79,1,72.4,High
STU1364,60.4,61.12,80.25,4.48,3.68,2,80.34,73.93,1,76.73,High
STU1365,92.95,58.31,90.85,7.46,3.09,3,67.66,67.11,1,53.44,High
STU1366,72.62,51.89,96.81,8.58,4.67,2,83.76,36.89,1,46.56,Medium
STU1367,74.59,70.75,66.3,7.19,2.68,1,53.41,35.52,0,100.0,Medium
STU1368,61.0,94.77,35.48,5.61,6.59,1,75.37,51.95,0,63.14,Medium
STU1369,68.35,67.52,57.69,6.86,1.18,0,77.29,65.56,2,51.33,High
STU1370,61.73,82.93,63.6,4.89,5.76,0,41.87,52.91,0,79.13,Medium
STU1371,72.41,39.98,66.12,8.28,2.12,1,67.94,71.3,0,63.98,Medium
STU1372,100.0,67.84,67.18,6.91,0.5,1,33.72,70.68,1,43.28,High
STU1373,54.42,45.25,86.78,4.32,3.93,2,92.99,74.58,0,74.66,High
STU1374,50.8,38.42,89.12,6.38,3.04,3,45.6,39.56,1,47.94,High
STU1375,97.07,51.69,67.42,7.45,1.5,0,64.79,60.04,0,96.53,Medium
STU1376,71.86,86.45,86.48,6.33,0.5,2,67.92,84.36,0,74.89,High
STU1377,64.96,82.1,75.36,6.41,3.48,1,51.64,52.91,3,59.46,High
STU1378,90.6,69.37,70.97,5.09,5.26,2,99.44,50.36,1,67.19,Medium
STU1379,65.92,37.41,83.6,7.59,4.55,1,56.24,56.21,1,83.07,High
STU1380,100.0,61.47,71.08,5.89,3.6,1,63.41,55.76,1,68.72,Medium
STU1381,85.17,70.43,100.0,3.78,4.36,3,56.28,67.19,2,100.0,High
STU1382,67.68,68.16,48.42,6.28,3.45,0,56.13,54.53,3,87.72,High
STU1383,100.0,31.81,62.27,8.17,0.93,0,66.15,28.64,0,74.75,Medium
STU1384,65.91,48.97,68.1,6.26,0.94,2,79.95,86.34,2,46.26,High
STU1385,86.13,63.85,76.59,9.23,3.13,0,70.72,74.12,0,62.06,Low
STU1386,79.49,74.65,89.02,7.4,3.21,0,55.11,67.68,0,74.58,Medium
STU1387,94.53,25.47,69.63,7.27,5.03,0,67.89,63.3,0,48.54,Medium
STU1388,98.42,62.08,48.67,6.62,4.86,2,44.76,59.19,1,90.87,Medium
STU1389,75.48,67.57,82.64,6.7,4.59,1,88.12,50.6,0,45.52,Medium
STU1390,63.7,80.29,81.32,6.43,3.0,0,59.4,31.2,0,52.26,High
STU1391,81.9,77.47,40.87,6.38,1.01,2,60.31,94.29,0,53.75,High
STU1392,64.83,75.49,69.94,7.54,4.24,0,34.92,65.38,0,79.88,Medium
STU1393,100.0,50.6,46.15,5.49,4.45,0,59.39,36.0,0,48.9,Medium
STU1394,77.05,30.66,60.03,5.29,0.5,0,96.6,46.53,0,29.0,High
STU1395,69.52,57.93,56.46,5.23,2.0,0,78.4,70.48,1,86.76,Medium
STU1396,77.77,83.03,82.14,9.66,2.26,0,86.85,70.12,1,56.11,Medium
STU1397,54.79,90.08,71.75,7.54,3.71,1,69.98,51.54,0,43.63,Medium
STU1398,60.43,77.79,50.72,7.23,2.05,0,23.46,45.6,0,49.9,Medium
STU1399,93.01,72.73,83.2,5.32,3.43,3,69.18,54.7,0,99.34,High
STU1400,65.15,71.83,48.49,7.67,3.12,1,71.42,30.27,0,51.86,Medium
STU1401,59.3,54.99,74.95,6.64,3.21,1,83.23,56.44,0,62.53,Medium
STU1402,83.05,62.66,57.79,7.1,2.21,0,67.38,56.63,0,56.06,Medium
STU1403,92.79,95.04,64.51,5.43,2.35,3,54.88,92.48,1,40.35,High
STU1404,85.78,48.03,77.56,7.02,1.56,1,66.31,56.89,3,50.15,High
STU1405,89.94,94.07,77.82,6.21,4.18,3,62.18,69.55,1,38.98,Medium
STU1406,63.65,59.2,90.05,5.73,4.53,1,76.9,93.77,0,84.12,Medium
STU1407,53.67,88.86,68.77,7.83,2.11,0,66.35,45.79,0,67.02,Medium
STU1408,97.52,39.68,74.6,4.65,6.24,1,51.17,53.76,1,100.0,High
STU1409,70.16,75.55,63.43,7.59,2.93,0,77.64,55.29,1,50.82,Medium
STU1410,71.24,51.74,72.73,7.76,6.25,0,55.44,34.86,3,47.82,High
STU1411,94.92,39.53,76.59,5.57,2.34,1,62.63,60.29,2,95.68,High
STU1412,83.34,68.93,68.53,5.65,0.5,1,60.11,85.94,0,86.16,Medium
STU1413,81.84,83.17,42.94,6.49,4.22,0,72.03,80.22,1,72.7,Medium
STU1414,100.0,49.79,74.97,7.19,3.95,4,44.69,86.28,1,42.73,High
STU1415,65.35,38.02,75.47,6.59,3.56,0,68.55,53.59,1,99.9,High
STU1416,88.92,63.35,59.8,7.41,2.34,0,86.37,44.67,0,63.56,Medium
STU1417,75.86,63.43,50.73,9.27,3.44,4,69.63,100.0,0,56.39,High
STU1418,79.03,74.87,92.14,6.09,2.58,0,56.65,68.87,1,87.86,Medium
STU1419,97.93,82.09,77.37,4.4,2.96,0,61.78,35.98,2,64.55,High
STU1420,82.62,63.93,66.56,7.96,5.01,0,73.03,100.0,0,41.69,Medium
STU1421,83.07,98.4,52.94,9.16,3.83,0,77.53,63.38,0,65.81,Low
STU1422,91.09,69.04,57.67,7.35,4.6,1,93.57,20.0,0,49.37,Medium
STU1423,69.53,58.76,89.54,5.28,3.08,0,40.36,91.18,0,10.0,High
STU1424,62.41,35.99,72.06,6.63,2.88,1,72.48,23.41,2,47.37,High
STU1425,59.33,60.27,61.74,5.23,1.42,1,71.15,70.19,2,54.45,High
STU1426,45.5,58.95,77.65,7.7,2.83,2,66.87,80.16,2,41.89,High
STU1427,100.0,82.29,57.78,4.91,0.5,0,74.04,77.27,2,76.5,Medium
STU1428,58.45,73.32,92.51,6.38,2.44,3,64.1,93.01,0,49.45,High
STU1429,71.68,43.77,90.29,5.39,3.35,3,51.02,83.31,0,74.57,High
STU1430,70.85,68.1,63.0,6.98,4.51,3,71.63,98.42,0,40.33,High
STU1431,79.61,77.09,60.57,6.29,3.02,1,79.04,63.33,0,83.18,Medium
STU1432,87.24,92.5,30.73,7.05,4.13,0,67.2,57.55,1,39.47,Medium
STU1433,87.91,80.98,47.78,6.83,0.5,1,86.01,58.76,0,18.17,Medium
STU1434,66.25,78.7,49.91,5.42,3.4,2,63.96,89.73,0,89.75,High
STU1435,72.49,66.08,72.03,7.68,0.5,2,75.83,53.49,1,47.88,High
STU1436,79.24,71.99,65.11,6.73,1.33,1,41.11,80.25,0,100.0,Medium
STU1437,71.27,87.49,49.82,5.42,3.16,1,100.0,49.52,1,76.29,Medium
STU1438,99.11,41.01,65.78,9.94,5.8,1,64.13,49.85,0,80.81,Low
STU1439,82.36,58.71,77.58,7.47,4.17,3,59.7,86.32,0,85.91,Medium
STU1440,86.02,51.09,77.92,6.59,3.53,1,63.48,72.86,1,67.25,High
STU1441,84.94,71.82,41.5,8.78,3.46,1,51.87,26.13,0,67.48,Medium
STU1442,92.6,87.14,68.08,9.38,2.22,0,48.14,49.63,0,90.63,Low
STU1443,77.72,54.25,49.25,6.6,2.52,0,68.7,20.0,2,67.23,High
STU1444,55.55,21.97,83.53,7.29,4.27,2,69.94,58.24,1,50.44,High
STU1445,81.0,57.58,81.76,5.42,1.01,0,71.81,60.08,3,76.72,High
STU1446,65.23,81.44,56.53,6.59,4.57,0,67.42,56.47,0,22.73,Medium
STU1447,67.07,74.68,58.51,6.52,2.8,4,66.59,86.72,2,91.39,High
STU1448,83.8,72.71,63.08,7.06,4.99,1,47.55,72.43,0,91.81,Medium
STU1449,93.57,59.96,36.21,7.27,5.23,0,59.71,100.0,2,88.96,Medium
STU1450,75.32,41.98,75.04,7.58,0.5,1,70.74,74.61,2,88.2,High
STU1451,79.63,74.28,65.91,7.13,2.45,1,58.84,74.95,0,63.32,Medium
STU1452,100.0,49.98,84.55,5.1,1.96,1,72.97,69.9,1,62.87,High
STU1453,78.61,100.0,53.52,5.49,0.5,0,65.7,60.16,0,40.41,Medium
STU1454,100.0,75.27,60.71,6.04,1.64,5,65.57,53.31,0,99.96,High
STU1455,83.48,54.55,47.4,6.4,7.89,0,71.52,60.77,0,55.3,Medium
STU1456,48.59,54.0,54.94,8.27,4.6,0,76.25,61.6,0,71.8,Medium
STU1457,86.3,63.33,52.27,5.17,6.95,0,80.04,63.3,0,70.08,Medium
STU1458,80.72,60.69,84.94,6.3,4.99,1,100.0,76.45,1,38.19,Medium
STU1459,94.35,85.1,59.53,8.13,2.16,3,82.68,70.4,1,30.11,High
STU1460,85.1,68.36,71.86,6.38,2.81,0,42.83,55.7,0,65.11,Medium
STU1461,72.92,51.83,64.29,7.44,4.56,1,49.57,51.71,0,55.92,Medium
STU1462,56.64,99.03,50.96,6.6,4.29,0,63.33,69.04,3,63.21,High
STU1463,71.86,65.89,67.48,7.16,2.46,0,55.03,48.32,1,86.31,Medium
STU1464,62.24,78.84,78.99,6.48,0.78,0,74.64,57.32,1,69.5,High
STU1465,66.29,54.05,51.88,7.73,9.42,0,76.44,55.44,1,80.17,Medium
STU1466,83.83,71.54,82.14,4.64,3.25,1,59.78,100.0,1,73.91,Medium
STU1467,100.0,70.6,57.25,6.29,2.91,1,88.22,42.06,0,58.67,Medium
STU1468,80.92,30.99,62.76,7.22,3.7,2,92.72,50.73,0,44.96,High
STU1469,57.06,100.0,77.96,7.55,3.06,1,37.2,55.0,1,70.29,Medium
STU1470,81.67,88.23,60.05,8.89,3.72,3,43.71,56.86,5,66.68,High
STU1471,92.95,57.85,70.56,6.25,5.82,1,86.65,83.0,0,83.3,Medium
STU1472,65.85,45.16,65.28,8.87,3.28,1,82.79,60.42,1,61.98,Medium
STU1473,72.99,71.26,71.94,5.88,1.41,0,76.55,41.16,0,59.05,Medium
STU1474,75.22,66.56,34.29,8.66,3.21,3,68.19,90.76,1,60.41,High
STU1475,63.23,71.4,42.55,7.94,2.66,5,66.25,69.75,2,46.63,High
STU1476,84.72,68.45,79.24,5.52,6.06,0,77.12,72.57,0,93.94,Medium
STU1477,73.19,74.11,85.56,7.23,5.61,3,71.0,76.72,0,87.79,Medium
STU1478,81.29,91.05,56.34,6.73,3.69,0,90.23,42.82,1,40.74,Medium
STU1479,61.69,75.23,66.34,7.68,1.2,2,56.42,64.88,0,81.08,High
STU1480,68.44,46.11,74.42,6.49,1.29,1,68.31,79.78,1,28.1,High
STU1481,85.84,89.53,80.4,6.37,3.53,0,83.14,53.48,0,84.71,Medium
STU1482,69.41,94.53,39.58,8.72,4.11,0,70.8,70.52,0,51.07,Low
STU1483,100.0,100.0,56.71,6.66,2.83,1,79.44,74.78,0,72.2,Medium
STU1484,69.01,44.78,65.01,7.96,2.64,0,79.2,38.72,0,26.41,Medium
STU1485,78.37,69.37,80.55,6.48,2.43,4,60.78,46.42,1,41.03,High
STU1486,88.99,27.52,100.0,9.13,3.46,1,50.65,23.87,0,74.37,Medium
STU1487,53.72,74.96,66.58,5.85,0.5,2,55.29,69.08,0,50.98,High
STU1488,48.59,55.13,48.9,5.94,1.52,1,49.58,98.93,0,48.2,High
STU1489,52.12,99.62,76.03,8.93,2.37,2,36.45,52.54,1,92.92,Medium
STU1490,93.94,51.06,89.81,6.18,5.67,0,86.56,61.53,1,100.0,Medium
STU1491,66.72,34.59,71.62,9.04,2.04,0,35.94,83.24,1,83.74,Medium
STU1492,100.0,56.52,56.4,8.05,3.82,3,99.64,69.79,0,43.16,Medium
STU1493,66.54,29.44,84.37,6.58,3.91,0,59.03,47.47,0,100.0,Medium
STU1494,77.77,78.52,79.95,4.26,5.84,1,63.27,92.47,1,33.77,High
STU1495,98.13,27.83,54.61,6.77,5.77,0,42.25,68.55,0,58.91,Medium
STU1496,100.0,65.51,75.72,6.94,3.4,1,74.54,60.82,1,66.1,Medium
STU1497,100.0,27.6,84.96,8.43,2.64,0,63.56,62.31,0,100.0,Medium
STU1498,93.13,59.23,87.73,9.02,2.31,1,69.04,75.64,1,83.25,Medium
STU1499,90.36,94.58,69.0,5.84,3.07,2,54.62,53.96,1,55.72,Medium
STU1500,83.89,71.49,64.63,7.92,2.72,0,76.17,93.29,0,46.1,Medium
STU1501,86.68,49.46,88.41,7.87,4.5,3,53.99,87.66,0,85.04,Medium
STU1502,66.73,64.44,51.85,8.3,4.26,4,69.34,65.15,3,54.33,High
STU1503,62.73,65.32,76.58,7.5,4.57,0,75.85,66.11,1,69.33,Medium
STU1504,74.95,73.51,49.45,4.08,5.77,3,92.67,49.77,0,37.6,High
STU1505,72.45,40.4,85.98,6.58,6.85,1,81.7,53.53,1,76.39,High
STU1506,68.2,75.67,66.13,5.18,3.72,0,69.53,44.56,0,74.77,Medium
STU1507,85.45,20.0,89.03,6.52,5.48,2,67.86,61.33,0,40.17,High
STU1508,89.33,53.66,77.37,8.17,2.87,0,73.33,66.12,1,85.63,Medium
STU1509,76.33,56.21,51.65,7.23,5.63,0,81.03,36.38,0,76.09,Medium
STU1510,97.16,76.4,91.37,8.41,5.41,2,55.35,77.4,1,79.8,Medium
STU1511,57.87,65.41,93.27,7.28,5.32,0,83.35,49.32,0,57.43,Medium
STU1512,72.1,39.7,83.23,4.98,3.67,2,52.07,72.41,2,68.58,High
STU1513,64.25,47.27,58.58,3.27,2.3,3,75.76,79.53,1,66.27,High
STU1514,47.0,68.58,65.41,7.01,0.99,1,77.2,88.53,1,62.04,High
STU1515,73.76,63.58,72.18,6.5,3.43,0,56.58,84.75,0,68.41,Medium
STU1516,73.17,54.58,59.44,5.43,6.26,1,41.78,94.82,0,90.13,Medium
STU1517,97.7,56.34,95.39,4.42,2.94,2,63.5,79.68,3,86.5,High
STU1518,84.46,77.53,72.16,5.77,4.91,1,23.29,68.02,0,41.36,Medium
STU1519,59.64,55.68,29.45,6.53,5.02,3,64.97,56.49,0,84.71,High
STU1520,100.0,63.41,75.09,7.73,2.99,2,46.78,62.85,3,88.82,Medium
STU1521,93.32,100.0,64.78,7.06,5.87,6,100.0,94.33,0,61.98,High
STU1522,83.73,39.37,68.88,9.05,0.5,0,86.0,61.44,0,75.17,Medium
STU1523,71.6,31.67,64.47,5.35,1.3,1,69.23,64.91,0,74.88,High
STU1524,60.61,79.1,82.11,8.03,1.85,1,90.65,91.57,0,48.0,Medium
STU1525,69.42,52.78,86.8,6.87,2.02,3,79.99,60.8,0,57.36,High
STU1526,91.33,59.27,74.25,7.77,4.11,2,48.22,50.69,1,80.02,High
STU1527,100.0,50.94,64.91,6.19,4.02,0,57.37,85.4,0,55.08,Medium
STU1528,98.15,60.32,69.38,8.3,4.21,3,85.5,50.1,1,84.51,Medium
STU1529,67.67,93.77,70.29,7.21,4.57,0,51.67,72.27,1,91.1,Medium
STU1530,58.21,79.44,57.96,5.85,1.79,1,74.72,69.12,2,87.87,High
STU1531,77.11,80.52,78.68,6.78,1.31,1,79.47,70.68,1,100.0,High
STU1532,48.47,39.51,76.9,6.46,4.21,5,63.57,21.44,0,63.19,High
STU1533,79.85,44.28,93.11,7.48,2.37,0,70.59,79.05,1,68.54,Medium
STU1534,72.79,20.0,88.83,5.15,0.67,0,82.14,63.93,1,71.41,High
STU1535,68.01,50.43,59.71,6.76,5.25,1,81.33,76.09,2,63.79,Medium
STU1536,51.08,82.22,82.3,7.35,6.01,1,75.62,74.01,0,75.84,Medium
STU1537,82.7,74.31,55.74,6.85,6.3,0,67.78,70.69,1,30.78,Medium
STU1538,67.01,61.01,80.44,8.69,3.84,0,77.99,57.85,0,69.1,Medium
STU1539,57.45,64.6,62.25,7.88,4.63,5,33.63,58.05,1,37.45,High
STU1540,35.0,52.6,54.65,6.79,5.97,2,93.08,64.02,1,45.75,High
STU1541,74.59,68.69,74.2,7.1,2.35,4,65.75,68.09,0,79.66,High
STU1542,100.0,78.79,29.88,7.21,5.5,1,55.51,57.37,0,61.02,Medium
STU1543,99.92,35.91,43.74,7.36,4.0,3,78.19,81.97,0,78.95,High
STU1544,68.14,70.39,67.34,4.24,5.14,0,77.71,59.1,0,60.58,High
STU1545,65.97,81.78,71.24,6.38,3.83,0,51.4,47.36,0,87.13,Medium
STU1546,82.03,57.53,64.46,4.72,5.83,2,69.15,75.71,2,60.22,High
STU1547,60.02,77.61,46.31,8.59,3.9,2,68.63,98.86,1,25.9,Medium
STU1548,79.53,100.0,57.73,6.71,0.83,0,67.53,43.98,1,69.51,Medium
STU1549,86.49,63.12,75.87,6.53,6.11,0,95.61,62.74,0,21.62,Medium
STU1550,93.4,72.08,78.73,8.06,1.79,3,67.66,84.15,1,35.95,High
STU1551,73.5,51.71,69.76,7.39,5.76,2,65.79,75.26,1,47.34,High
STU1552,71.94,68.26,87.35,5.22,3.34,1,56.43,76.18,0,44.85,High
STU1553,61.83,73.28,75.96,6.7,5.62,0,53.98,65.55,0,54.1,Medium
STU1554,62.6,68.51,58.79,6.33,5.54,1,74.66,20.0,0,44.16,Medium
STU1555,71.6,46.65,65.79,4.36,4.27,2,60.01,69.64,2,36.88,High
STU1556,80.51,68.71,48.96,5.83,4.42,2,64.81,71.72,0,95.84,High
STU1557,88.7,91.32,68.38,6.54,4.26,2,71.37,85.27,0,51.44,Medium
STU1558,62.95,73.08,86.68,6.64,0.5,4,69.08,51.48,1,20.38,High
STU1559,97.39,82.32,80.28,4.72,3.71,1,70.29,95.29,3,57.78,High
STU1560,70.93,60.73,91.03,8.41,1.49,3,70.23,59.41,1,42.51,High
STU1561,74.68,78.5,65.46,6.66,3.81,3,78.62,56.31,2,47.3,High
STU1562,63.79,70.03,90.19,6.85,1.44,1,100.0,52.03,3,79.21,High
STU1563,38.64,47.88,67.1,7.36,1.37,1,88.9,83.83,0,56.04,High
STU1564,88.26,70.73,92.07,5.7,6.39,1,61.84,45.27,0,41.95,Medium
STU1565,86.05,47.15,69.67,7.44,5.43,2,88.66,76.37,1,73.93,Medium
STU1566,70.78,53.61,80.61,6.29,3.49,0,50.09,50.46,0,88.0,Medium
STU1567,76.0,68.41,92.13,5.54,3.83,0,58.37,64.21,0,75.74,Medium
STU1568,82.74,70.35,67.1,7.6,3.05,1,80.02,37.56,1,15.93,Medium
STU1569,51.56,43.59,73.28,8.89,4.53,1,79.49,79.14,0,42.7,Medium
STU1570,67.06,83.97,89.33,7.81,2.28,1,78.23,62.3,0,65.95,Medium
STU1571,86.91,75.3,68.0,8.09,5.29,1,57.96,75.03,2,60.11,Medium
STU1572,56.19,52.31,50.19,6.07,3.04,0,58.08,61.78,0,58.45,High
STU1573,79.4,37.32,100.0,4.56,2.74,1,70.23,74.5,2,45.34,High
STU1574,54.65,62.39,62.95,8.89,3.54,3,63.71,64.17,2,36.89,High
STU1575,82.0,56.97,72.38,9.68,2.44,0,83.1,78.33,0,100.0,Medium
STU1576,74.47,67.04,87.34,8.96,4.09,1,63.29,74.61,2,65.54,Medium
